transaction_id,merchant_id,transaction_date,amount,currency,status,payment_method,transaction_type,fee_charged
5052,1,2023-12-26,8468812,NGN,successful,card,payment,59281.68
5053,1,2023-12-14,11968807,NGN,successful,bank_transfer,payment,83781.65
5054,1,2023-12-08,6467784,NGN,successful,bank_transfer,payment,45274.49
5055,1,2023-12-08,10025890,NGN,successful,mobile_money,payment,70181.23
5056,1,2023-12-06,4018850,NGN,successful,mobile_money,payment,28131.95
5057,1,2023-12-02,10365366,NGN,successful,bank_transfer,payment,72557.56
5058,1,2023-12-28,13208086,NGN,successful,bank_transfer,payment,92456.6
5059,1,2023-12-21,2672856,NGN,successful,bank_transfer,refund,18709.99
5060,1,2023-12-05,11453552,NGN,successful,mobile_money,payment,80174.86
5061,1,2023-12-24,10810052,NGN,successful,mobile_money,payment,75670.36
5062,1,2023-12-26,4287214,NGN,successful,bank_transfer,payment,30010.5
5063,1,2023-12-14,4379956,NGN,failed,bank_transfer,payment,0
5064,1,2023-12-12,14866496,NGN,failed,ussd,payment,0
5065,1,2023-12-08,4105503,NGN,successful,mobile_money,payment,28738.52
5066,1,2023-12-18,13689445,NGN,successful,mobile_money,payment,95826.12
5067,1,2023-12-07,6142404,NGN,successful,ussd,payment,42996.83
5068,1,2023-12-04,5434697,NGN,failed,card,payment,0
5069,1,2023-12-26,9907790,NGN,successful,card,payment,69354.53
5070,1,2023-12-11,7181417,NGN,successful,ussd,payment,50269.92
5071,1,2023-12-27,2399853,NGN,successful,bank_transfer,payment,16798.97
5072,1,2023-12-22,2791302,NGN,successful,bank_transfer,payment,19539.11
5073,1,2023-12-25,4009247,NGN,successful,card,payment,28064.73
5074,1,2023-12-20,6310245,NGN,failed,card,payment,0
5075,1,2023-12-20,4557187,NGN,successful,ussd,payment,31900.31
5076,1,2023-12-07,7880367,NGN,successful,mobile_money,payment,55162.57
5077,1,2023-12-05,4180931,NGN,successful,bank_transfer,payment,29266.52
5078,1,2023-12-09,8000004,NGN,failed,mobile_money,payment,0
5079,1,2023-12-28,2843035,NGN,failed,ussd,payment,0
5080,1,2023-12-03,6800315,NGN,successful,ussd,payment,47602.21
5081,1,2023-12-25,12402912,NGN,successful,ussd,payment,86820.38
5082,1,2023-12-17,12288281,NGN,successful,bank_transfer,payment,86017.97
5083,1,2023-12-26,3394152,NGN,successful,ussd,refund,23759.06
5084,1,2023-12-09,6564677,NGN,successful,mobile_money,payment,45952.74
5085,1,2023-12-21,4750240,NGN,successful,ussd,payment,33251.68
5086,1,2023-12-23,11887743,NGN,successful,mobile_money,payment,83214.2
5087,1,2023-12-26,7604040,NGN,successful,bank_transfer,payment,53228.28
5088,1,2023-12-26,6761792,NGN,successful,card,payment,47332.54
5089,1,2023-12-20,6155840,NGN,successful,bank_transfer,payment,43090.88
5090,1,2023-12-23,13054771,NGN,failed,card,payment,0
5091,1,2023-12-10,9138759,NGN,successful,card,payment,63971.31
5092,1,2023-12-16,10919834,NGN,failed,card,payment,0
5093,1,2023-12-01,1047604,NGN,failed,mobile_money,payment,0
5094,1,2023-12-23,5751168,NGN,successful,card,payment,40258.18
5095,1,2023-12-01,3201341,NGN,successful,card,payment,22409.39
5096,1,2023-12-03,6864472,NGN,successful,bank_transfer,payment,48051.3
5097,1,2023-12-22,5666062,NGN,successful,ussd,payment,39662.43
5098,1,2023-12-26,2580120,NGN,successful,mobile_money,payment,18060.84
5099,1,2023-12-05,6792858,NGN,successful,mobile_money,payment,47550.01
5100,1,2023-12-01,1913621,NGN,successful,ussd,payment,13395.35
5101,1,2023-12-27,4923295,NGN,successful,card,payment,34463.07
5102,1,2023-12-21,10241316,NGN,successful,ussd,payment,71689.21
5103,1,2023-12-09,11326452,NGN,successful,ussd,payment,79285.16
5104,1,2023-12-24,4230983,NGN,successful,card,payment,29616.88
5105,1,2023-12-10,14167198,NGN,successful,bank_transfer,payment,99170.39
5106,1,2023-12-13,6086197,NGN,successful,bank_transfer,payment,42603.38
5107,1,2023-12-06,8068297,NGN,successful,card,payment,56478.08
5108,1,2023-12-10,4411084,NGN,successful,card,payment,30877.59
5109,1,2023-12-07,13194719,NGN,successful,mobile_money,payment,92363.03
5110,1,2023-12-12,6357946,NGN,successful,bank_transfer,payment,44505.62
5111,1,2023-12-13,14452789,NGN,successful,bank_transfer,payment,101169.52
5112,1,2023-12-21,4731466,NGN,successful,ussd,payment,33120.26
5113,1,2023-12-28,12773856,NGN,successful,mobile_money,payment,89416.99
5114,1,2023-12-13,10913836,NGN,successful,card,payment,76396.85
5115,1,2023-12-26,6635257,NGN,successful,card,payment,46446.8
5116,1,2023-12-22,1461907,NGN,successful,card,payment,10233.35
5117,1,2023-12-26,9890565,NGN,successful,mobile_money,payment,69233.96
5118,1,2023-12-14,13258547,NGN,failed,ussd,payment,0
5119,1,2023-12-04,1289356,NGN,failed,bank_transfer,payment,0
5120,1,2023-12-07,13076404,NGN,successful,mobile_money,payment,91534.83
5121,1,2023-12-23,12876130,NGN,successful,ussd,refund,90132.91
5122,1,2023-12-12,6218482,NGN,successful,card,payment,43529.37
5123,1,2023-12-04,10486421,NGN,successful,bank_transfer,payment,73404.95
5124,1,2023-12-25,6540324,NGN,successful,mobile_money,payment,45782.27
5125,1,2023-12-23,14753808,NGN,successful,bank_transfer,payment,103276.66
5126,1,2023-12-01,2714333,NGN,failed,card,payment,0
5127,1,2023-12-11,6418479,NGN,successful,card,payment,44929.35
5128,1,2023-12-07,841603,NGN,successful,mobile_money,payment,5891.22
5129,1,2023-12-15,7963612,NGN,successful,card,payment,55745.28
5130,1,2023-12-01,8101665,NGN,successful,mobile_money,payment,56711.65
5131,1,2023-12-27,996101,NGN,successful,mobile_money,payment,6972.71
5132,1,2023-12-10,8879721,NGN,successful,mobile_money,payment,62158.05
5133,1,2023-12-23,7527089,NGN,successful,card,payment,52689.62
5134,1,2023-12-22,3874257,NGN,successful,card,payment,27119.8
5135,1,2023-12-11,13839433,NGN,successful,bank_transfer,payment,96876.03
5136,1,2023-12-24,14263154,NGN,successful,ussd,payment,99842.08
5137,1,2023-12-06,11290647,NGN,successful,bank_transfer,payment,79034.53
5138,1,2023-12-02,7609437,NGN,successful,card,payment,53266.06
5139,1,2023-12-10,529510,NGN,successful,card,payment,3706.57
5140,1,2023-12-08,8557851,NGN,failed,card,payment,0
5141,1,2023-12-08,11026352,NGN,successful,mobile_money,refund,77184.46
5142,1,2023-12-24,8862179,NGN,successful,card,payment,62035.25
5143,1,2023-12-04,5228443,NGN,successful,bank_transfer,payment,36599.1
5144,1,2023-12-06,9332577,NGN,failed,card,payment,0
5145,1,2023-12-24,10635480,NGN,successful,card,payment,74448.36
5146,1,2023-12-01,11708914,NGN,failed,card,payment,0
5147,1,2023-12-08,2869385,NGN,successful,card,payment,20085.69
5148,1,2023-12-14,12144795,NGN,successful,bank_transfer,payment,85013.57
5149,1,2023-12-23,10967208,NGN,successful,bank_transfer,payment,76770.46
5150,1,2023-12-04,8728787,NGN,successful,bank_transfer,payment,61101.51
5151,1,2023-12-10,8594934,NGN,failed,card,payment,0
5152,1,2023-12-01,11559416,NGN,successful,card,payment,80915.91
5153,1,2023-12-23,2952234,NGN,successful,card,payment,20665.64
5154,1,2023-12-04,3329182,NGN,successful,card,payment,23304.27
5155,1,2023-12-10,12947852,NGN,pending,card,payment,0
5156,1,2023-12-06,11940819,NGN,successful,mobile_money,payment,83585.73
5157,1,2023-12-05,13737019,NGN,successful,card,payment,96159.13
5158,1,2023-12-07,7666544,NGN,successful,bank_transfer,payment,53665.81
5159,1,2023-12-14,1492800,NGN,successful,bank_transfer,payment,10449.6
5160,1,2023-12-23,7912030,NGN,successful,ussd,payment,55384.21
5161,1,2023-12-23,4280522,NGN,successful,mobile_money,payment,29963.65
5162,1,2023-12-08,7427802,NGN,successful,bank_transfer,payment,51994.61
5163,1,2023-12-21,847323,NGN,successful,bank_transfer,payment,5931.26
5164,1,2023-12-15,2491994,NGN,successful,ussd,payment,17443.96
5165,1,2023-12-08,11240926,NGN,failed,bank_transfer,payment,0
5166,1,2023-12-06,566029,NGN,successful,ussd,payment,3962.2
5167,1,2023-12-02,6211466,NGN,successful,ussd,payment,43480.26
5168,1,2023-12-17,2268281,NGN,successful,bank_transfer,payment,15877.97
5169,1,2023-12-27,9154372,NGN,failed,bank_transfer,payment,0
5170,1,2023-12-27,12035036,NGN,successful,ussd,payment,84245.25
5171,1,2023-12-08,11810747,NGN,successful,bank_transfer,payment,82675.23
5172,1,2023-12-01,4481842,NGN,successful,bank_transfer,payment,31372.89
5173,1,2023-12-23,11904676,NGN,successful,ussd,payment,83332.73
5174,1,2023-12-14,7643537,NGN,successful,ussd,payment,53504.76
5175,1,2023-12-12,6314989,NGN,failed,card,payment,0
5176,1,2023-12-13,1036094,NGN,successful,ussd,payment,7252.66
5177,1,2023-12-13,1207099,NGN,failed,card,payment,0
5178,1,2023-12-26,8079797,NGN,successful,card,payment,56558.58
5179,1,2023-12-22,2111180,NGN,successful,card,payment,14778.26
5180,1,2023-12-22,10693138,NGN,successful,ussd,payment,74851.97
5181,1,2023-12-06,2393790,NGN,successful,ussd,payment,16756.53
5182,1,2023-12-09,12844177,NGN,successful,bank_transfer,payment,89909.24
5183,1,2023-12-27,9483287,NGN,successful,ussd,payment,66383.01
5184,1,2023-12-23,13305636,NGN,successful,bank_transfer,payment,93139.45
5185,1,2023-12-27,2808987,NGN,successful,ussd,payment,19662.91
5186,1,2023-12-15,10672008,NGN,successful,card,payment,74704.06
5187,1,2023-12-19,7068530,NGN,successful,card,payment,49479.71
5188,1,2023-12-13,3791481,NGN,successful,ussd,payment,26540.37
5189,1,2023-12-23,5221710,NGN,successful,ussd,payment,36551.97
5190,1,2023-12-04,11071092,NGN,successful,card,payment,77497.64
5191,1,2023-12-14,2762555,NGN,successful,card,payment,19337.88
5192,1,2023-12-25,6775794,NGN,successful,card,payment,47430.56
5193,1,2023-12-19,11898119,NGN,successful,bank_transfer,payment,83286.83
5194,1,2023-12-15,7458590,NGN,successful,ussd,payment,52210.13
5195,1,2023-12-22,5190215,NGN,successful,ussd,refund,36331.5
5196,1,2023-12-12,11157591,NGN,successful,mobile_money,payment,78103.14
5197,1,2023-12-16,11439177,NGN,successful,ussd,payment,80074.24
5198,1,2023-12-27,11760160,NGN,successful,card,payment,82321.12
5199,1,2023-12-19,5445951,NGN,successful,ussd,payment,38121.66
5200,1,2023-12-26,1557620,NGN,successful,bank_transfer,payment,10903.34
5201,1,2023-12-03,2623943,NGN,successful,mobile_money,payment,18367.6
5202,1,2023-12-24,14715554,NGN,successful,card,payment,103008.88
5203,1,2023-12-27,2349520,NGN,successful,bank_transfer,payment,16446.64
5204,1,2023-12-19,12753349,NGN,failed,bank_transfer,payment,0
5205,1,2023-12-11,4461234,NGN,successful,ussd,payment,31228.64
5206,1,2023-12-19,14389948,NGN,successful,ussd,payment,100729.64
5207,1,2023-12-01,12819859,NGN,successful,mobile_money,payment,89739.01
5208,1,2023-12-07,13325345,NGN,successful,card,payment,93277.41
5209,1,2023-12-15,11017953,NGN,pending,bank_transfer,payment,0
5210,1,2023-12-10,10266713,NGN,successful,mobile_money,payment,71866.99
5211,1,2023-12-14,581267,NGN,successful,mobile_money,payment,4068.87
5212,1,2023-12-19,11034709,NGN,successful,ussd,payment,77242.96
5213,1,2023-12-13,6514778,NGN,successful,card,payment,45603.45
5214,1,2023-12-23,10417857,NGN,failed,ussd,payment,0
5215,1,2023-12-16,6981768,NGN,successful,card,payment,48872.38
5216,1,2023-12-16,7895211,NGN,successful,mobile_money,payment,55266.48
5217,1,2023-12-24,5650046,NGN,successful,ussd,payment,39550.32
5218,1,2023-12-01,12238023,NGN,successful,bank_transfer,payment,85666.16
5219,1,2023-12-23,4569203,NGN,successful,mobile_money,payment,31984.42
5220,1,2023-12-20,6764196,NGN,successful,mobile_money,payment,47349.37
5221,1,2023-12-03,14472662,NGN,successful,ussd,payment,101308.63
5222,1,2023-12-23,10683890,NGN,successful,ussd,payment,74787.23
5223,1,2023-12-10,4049126,NGN,successful,card,payment,28343.88
5224,1,2023-12-15,14238432,NGN,successful,ussd,payment,99669.02
5225,1,2023-12-04,2606656,NGN,failed,card,payment,0
5226,1,2023-12-22,3753804,NGN,successful,bank_transfer,payment,26276.63
5227,1,2023-12-07,14304946,NGN,successful,ussd,payment,100134.62
5228,1,2023-12-12,3444270,NGN,successful,ussd,payment,24109.89
5229,1,2023-12-26,835575,NGN,successful,bank_transfer,payment,5849.02
5230,1,2023-12-23,13846351,NGN,successful,bank_transfer,payment,96924.46
5231,1,2023-12-22,3911534,NGN,successful,card,refund,27380.74
5232,1,2023-12-19,10429503,NGN,successful,card,payment,73006.52
5233,1,2023-12-19,7577474,NGN,failed,mobile_money,payment,0
5234,1,2023-12-23,9539482,NGN,successful,mobile_money,refund,66776.37
5235,1,2023-12-14,1831258,NGN,successful,card,payment,12818.81
5236,1,2023-12-28,2440613,NGN,failed,mobile_money,payment,0
5237,1,2023-12-11,3226378,NGN,successful,bank_transfer,payment,22584.65
5238,1,2023-12-19,5175835,NGN,successful,card,payment,36230.85
5239,1,2023-12-05,4641765,NGN,successful,bank_transfer,payment,32492.35
5240,1,2023-12-14,2419330,NGN,successful,card,payment,16935.31
5241,1,2023-12-03,2447107,NGN,successful,ussd,payment,17129.75
5242,1,2023-12-06,5502334,NGN,successful,bank_transfer,payment,38516.34
5243,1,2023-12-19,1811320,NGN,successful,ussd,payment,12679.24
5244,1,2023-12-27,10417287,NGN,successful,card,payment,72921.01
5245,1,2023-12-23,3853480,NGN,successful,card,payment,26974.36
5246,1,2023-12-15,13604473,NGN,successful,card,payment,95231.31
5247,1,2023-12-10,10692756,NGN,successful,mobile_money,payment,74849.29
5248,1,2023-12-25,8415915,NGN,failed,ussd,payment,0
5249,1,2023-12-27,9778394,NGN,successful,card,payment,68448.76
5250,1,2023-12-20,8889872,NGN,successful,mobile_money,payment,62229.1
5251,1,2023-12-09,12388269,NGN,pending,bank_transfer,payment,0
5252,1,2023-12-23,5879558,NGN,successful,mobile_money,payment,41156.91
5253,1,2023-12-13,3448821,NGN,successful,ussd,payment,24141.75
5254,1,2023-12-24,1385085,NGN,successful,bank_transfer,payment,9695.59
5255,1,2023-12-19,1294178,NGN,successful,mobile_money,payment,9059.25
5256,1,2023-12-13,3399678,NGN,successful,ussd,refund,23797.75
5257,1,2023-12-22,8228037,NGN,successful,bank_transfer,payment,57596.26
5258,1,2023-12-01,14688603,NGN,successful,card,payment,102820.22
5259,1,2023-12-24,9404415,NGN,successful,ussd,payment,65830.9
5260,1,2023-12-25,13188991,NGN,successful,mobile_money,payment,92322.94
5261,1,2023-12-19,12030790,NGN,successful,mobile_money,payment,84215.53
5262,1,2023-12-03,6539747,NGN,failed,mobile_money,payment,0
5263,1,2023-12-01,1545939,NGN,successful,card,payment,10821.57
5264,1,2023-12-04,14945653,NGN,successful,card,payment,104619.57
5265,1,2023-12-06,9558355,NGN,successful,bank_transfer,payment,66908.49
5266,1,2023-12-14,12796855,NGN,successful,bank_transfer,payment,89577.99
5267,1,2023-12-03,7828336,NGN,successful,ussd,payment,54798.35
5268,1,2023-12-26,10381783,NGN,successful,bank_transfer,payment,72672.48
5269,1,2023-12-04,8575293,NGN,successful,mobile_money,payment,60027.05
5270,1,2023-12-09,8958359,NGN,successful,ussd,payment,62708.51
5271,1,2023-12-03,10598348,NGN,successful,card,payment,74188.44
5272,1,2023-12-01,13931382,NGN,successful,bank_transfer,payment,97519.67
5273,1,2023-12-20,14667937,NGN,successful,mobile_money,payment,102675.56
5274,1,2023-12-15,1669663,NGN,successful,bank_transfer,payment,11687.64
5275,1,2023-12-21,13138534,NGN,failed,mobile_money,payment,0
5276,1,2023-12-23,6497276,NGN,successful,bank_transfer,payment,45480.93
5277,1,2023-12-16,2258063,NGN,successful,ussd,payment,15806.44
5278,1,2023-12-22,6424471,NGN,successful,ussd,payment,44971.3
5279,1,2023-12-08,11018001,NGN,successful,ussd,payment,77126.01
5280,1,2023-12-27,10678850,NGN,successful,card,payment,74751.95
5281,1,2023-12-17,10517073,NGN,successful,mobile_money,payment,73619.51
5282,1,2023-12-13,4272424,NGN,successful,ussd,payment,29906.97
5283,1,2023-12-19,3889602,NGN,successful,ussd,refund,27227.21
5284,1,2023-12-21,14900723,NGN,successful,card,payment,104305.06
5285,1,2023-12-13,7333401,NGN,successful,bank_transfer,payment,51333.81
5286,1,2023-12-06,4967612,NGN,successful,ussd,payment,34773.28
5287,1,2023-12-22,12234386,NGN,successful,bank_transfer,payment,85640.7
5288,1,2023-12-21,3636948,NGN,successful,ussd,payment,25458.64
5289,1,2023-12-03,6005471,NGN,successful,card,payment,42038.3
5290,1,2023-12-21,3577344,NGN,successful,ussd,payment,25041.41
5291,1,2023-12-15,11962003,NGN,successful,card,payment,83734.02
5292,1,2023-12-07,568653,NGN,successful,ussd,payment,3980.57
5293,1,2023-12-13,6043572,NGN,successful,mobile_money,payment,42305
5294,1,2023-12-24,6898855,NGN,successful,mobile_money,payment,48291.99
5295,1,2023-12-08,10567568,NGN,successful,ussd,payment,73972.98
5296,1,2023-12-26,3990429,NGN,successful,ussd,payment,27933
5297,1,2023-12-23,5577989,NGN,successful,ussd,payment,39045.92
5298,1,2023-12-14,10596959,NGN,successful,bank_transfer,payment,74178.71
5299,1,2023-12-18,7945502,NGN,pending,card,payment,0
5300,1,2023-12-17,3041840,NGN,successful,ussd,payment,21292.88
5301,1,2023-12-14,10457441,NGN,successful,ussd,payment,73202.09
5302,1,2023-12-22,11398580,NGN,successful,card,payment,79790.06
5303,1,2023-12-19,698212,NGN,successful,card,payment,4887.48
5304,1,2023-12-28,12800892,NGN,successful,card,payment,89606.24
5305,1,2023-12-27,1975715,NGN,successful,bank_transfer,payment,13830
5306,1,2023-12-01,11489044,NGN,failed,ussd,payment,0
5307,1,2023-12-13,8703919,NGN,successful,ussd,payment,60927.43
5308,1,2023-12-24,5386024,NGN,failed,ussd,payment,0
5309,1,2023-12-13,13834054,NGN,successful,bank_transfer,payment,96838.38
5310,1,2023-12-15,7041944,NGN,successful,bank_transfer,payment,49293.61
5311,1,2023-12-20,12763808,NGN,successful,mobile_money,payment,89346.66
5312,1,2023-12-17,11032527,NGN,successful,mobile_money,payment,77227.69
5313,1,2023-12-11,9749027,NGN,successful,ussd,refund,68243.19
5314,1,2023-12-19,2397147,NGN,successful,bank_transfer,payment,16780.03
5315,1,2023-12-05,2933394,NGN,successful,mobile_money,payment,20533.76
5316,1,2023-12-04,11829109,NGN,successful,ussd,payment,82803.76
5317,1,2023-12-17,2574907,NGN,successful,mobile_money,payment,18024.35
5318,1,2023-12-03,14445722,NGN,successful,ussd,payment,101120.05
5319,1,2023-12-20,7362145,NGN,successful,ussd,payment,51535.01
5320,1,2023-12-22,12792650,NGN,successful,card,payment,89548.55
5321,1,2023-12-09,2168772,NGN,successful,mobile_money,payment,15181.4
5322,1,2023-12-21,6799064,NGN,successful,ussd,payment,47593.45
5323,1,2023-12-14,10532592,NGN,successful,mobile_money,payment,73728.14
5324,1,2023-12-03,11838705,NGN,successful,ussd,payment,82870.93
5325,1,2023-12-10,13240025,NGN,successful,ussd,payment,92680.18
5326,1,2023-12-16,12983739,NGN,successful,mobile_money,payment,90886.17
5327,1,2023-12-27,6970938,NGN,successful,mobile_money,payment,48796.57
5328,1,2023-12-06,12710829,NGN,successful,card,payment,88975.8
5329,1,2023-12-25,11494627,NGN,successful,card,payment,80462.39
5330,1,2023-12-18,6836617,NGN,successful,bank_transfer,payment,47856.32
